epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
64,1533.61,0.69113,0.53931,0.02673,0.00871,0.95154,0.9502,0.98746,0.89763,0.48801,0.26157,0.02923,0.00313,0.00145945,0.00145945,0.00145945
65,1560.18,0.65401,0.46585,0.02667,0.01082,0.98279,1,0.99278,0.90879,0.47892,0.2086,0.02731,0.00348,0.00144399,0.00144399,0.00144399
66,1586.9,0.68568,0.46413,0.02697,0.01255,0.96897,0.93548,0.99054,0.8986,0.48388,0.22235,0.02799,0.00471,0.00142839,0.00142839,0.00142839
67,1613.72,0.64465,0.44336,0.02401,0.01104,0.98355,0.96445,0.99299,0.91018,0.47614,0.21108,0.02584,0.00334,0.00141267,0.00141267,0.00141267
68,1640.7,0.68105,0.44584,0.03072,0.01079,1,0.94553,0.98952,0.90066,0.49107,0.23744,0.02789,0.00314,0.00139682,0.00139682,0.00139682
69,1667.64,0.65215,0.44838,0.02642,0.00949,0.96736,0.95611,0.98936,0.88706,0.5181,0.24481,0.03099,0.00316,0.00138086,0.00138086,0.00138086
70,1694.2,0.62704,0.37126,0.02867,0.00952,0.95218,0.96356,0.98857,0.88875,0.49632,0.24407,0.02684,0.00506,0.00136478,0.00136478,0.00136478
71,1720.68,0.70515,0.46832,0.02992,0.01429,0.98024,0.90323,0.98443,0.89441,0.50357,0.26889,0.02857,0.00309,0.0013486,0.0013486,0.0013486
72,1748.8,0.63287,0.416,0.02639,0.0136,0.96137,0.96774,0.98786,0.90963,0.4701,0.23466,0.02833,0.0031,0.00133231,0.00133231,0.00133231
73,1777.94,0.60648,0.40932,0.02436,0.01318,0.98376,0.9773,0.99047,0.88901,0.50177,0.22213,0.02772,0.00512,0.00131593,0.00131593,0.00131593
74,1805.06,0.62544,0.434,0.02522,0.00836,0.95312,0.98368,0.99068,0.88977,0.50349,0.22853,0.02847,0.00449,0.00129945,0.00129945,0.00129945
75,1833.37,0.61699,0.41088,0.02444,0.01124,0.92294,0.96595,0.98568,0.91585,0.44602,0.24356,0.0292,0.00363,0.00128288,0.00128288,0.00128288
76,1866.93,0.60461,0.44128,0.0284,0.01478,0.93471,0.93548,0.97988,0.90249,0.50019,0.27519,0.03265,0.0038,0.00126623,0.00126623,0.00126623
77,1901.29,0.58456,0.43453,0.02756,0.01037,0.96682,0.95161,0.97855,0.90415,0.49148,0.26638,0.02871,0.00586,0.0012495,0.0012495,0.0012495
78,1934.27,0.60168,0.37111,0.02498,0.0121,0.97834,0.93548,0.97321,0.90453,0.47179,0.28078,0.02812,0.00336,0.0012327,0.0012327,0.0012327
79,1971.66,0.56544,0.40395,0.02458,0.0103,0.9954,0.93548,0.98068,0.91839,0.46596,0.2796,0.02893,0.00305,0.00121583,0.00121583,0.00121583
80,2001.83,0.58128,0.45729,0.02818,0.00962,0.98302,0.93364,0.97796,0.91034,0.43298,0.25673,0.02869,0.00477,0.0011989,0.0011989,0.0011989
81,2032.82,0.58832,0.45946,0.02796,0.0063,0.9936,0.93548,0.9872,0.91034,0.4529,0.2302,0.03027,0.00379,0.00118191,0.00118191,0.00118191
82,2065.27,0.59635,0.42726,0.02641,0.00906,0.99375,0.95161,0.98633,0.91605,0.42262,0.21775,0.0265,0.00318,0.00116487,0.00116487,0.00116487
83,2096.3,0.61223,0.42061,0.02667,0.01114,0.95304,0.98203,0.99154,0.914,0.4683,0.21861,0.02781,0.00413,0.00114778,0.00114778,0.00114778
84,2107.13,0.54779,0.35285,0.02451,0.0073,1,0.93023,0.99153,0.91921,0.44823,0.19753,0.02853,0.00451,0.00113065,0.00113065,0.00113065
85,2122.47,0.59879,0.42493,0.02514,0.01308,0.92297,0.96774,0.98564,0.90714,0.46058,0.25796,0.02697,0.00331,0.00111348,0.00111348,0.00111348
86,2155.33,0.56126,0.36851,0.02375,0.00628,1,0.93368,0.98738,0.90201,0.47677,0.22515,0.0262,0.00303,0.00109628,0.00109628,0.00109628
87,2188,0.57477,0.37237,0.02524,0.00935,0.98275,0.91869,0.97484,0.9022,0.49487,0.29005,0.02507,0.00341,0.00107906,0.00107906,0.00107906
88,2220.95,0.59041,0.38383,0.02479,0.01041,0.97743,0.91935,0.96613,0.90054,0.48023,0.29569,0.02493,0.00415,0.00106181,0.00106181,0.00106181
89,2259.36,0.56608,0.37231,0.02587,0.01238,0.98331,0.95055,0.98338,0.9051,0.45769,0.24801,0.02569,0.00295,0.00104455,0.00104455,0.00104455
90,2292.45,0.57144,0.4101,0.02885,0.01442,0.94372,0.90323,0.9736,0.89177,0.48397,0.29746,0.02622,0.00315,0.00102728,0.00102728,0.00102728
91,2323.28,0.53571,0.37431,0.02545,0.00936,0.96701,0.9456,0.98397,0.89939,0.46786,0.27268,0.02374,0.00308,0.00101,0.00101,0.00101
92,2334.33,0.58702,0.38213,0.02359,0.00987,0.9328,0.93548,0.98043,0.90741,0.47513,0.30107,0.02497,0.00336,0.000992722,0.000992722,0.000992722
93,2344.67,0.56793,0.36364,0.02206,0.00873,0.97909,0.90323,0.97991,0.90938,0.47644,0.28242,0.02612,0.00352,0.000975449,0.000975449,0.000975449
94,2355.64,0.5579,0.3205,0.02577,0.01466,0.99774,0.93548,0.9906,0.90105,0.49239,0.21049,0.02848,0.00419,0.000958187,0.000958187,0.000958187
95,2366.36,0.53081,0.33021,0.02719,0.01592,0.98408,0.99695,0.99452,0.92402,0.44598,0.15854,0.02688,0.00508,0.000940941,0.000940941,0.000940941
96,2376.84,0.54921,0.36201,0.02694,0.01061,0.98236,1,0.99484,0.92509,0.43942,0.17007,0.02457,0.00312,0.000923716,0.000923716,0.000923716
97,2387.41,0.58664,0.39698,0.02766,0.00624,0.99932,0.98387,0.99469,0.92361,0.45635,0.16917,0.02618,0.00302,0.000906517,0.000906517,0.000906517
98,2397.4,0.53004,0.34969,0.02576,0.0129,0.9838,0.98387,0.9942,0.92078,0.43451,0.15979,0.02712,0.00313,0.000889349,0.000889349,0.000889349
99,2407.63,0.57976,0.36579,0.02408,0.01538,0.96868,0.99782,0.99259,0.91416,0.43893,0.16685,0.0273,0.00354,0.000872219,0.000872219,0.000872219
100,2420.05,0.49914,0.30912,0.02384,0.00897,0.98379,0.97909,0.99325,0.90653,0.44092,0.19389,0.02935,0.00308,0.00085513,0.00085513,0.00085513
101,2432.84,0.53519,0.37286,0.02765,0.006,0.95041,0.98387,0.99034,0.89762,0.46538,0.21928,0.02887,0.00384,0.000838088,0.000838088,0.000838088
102,2444.07,0.54948,0.32431,0.02636,0.00824,0.962,1,0.99308,0.91443,0.44391,0.19705,0.02724,0.00372,0.000821099,0.000821099,0.000821099
103,2455.03,0.53936,0.32193,0.02403,0.0055,1,0.97746,0.99439,0.93128,0.41393,0.17988,0.02813,0.00328,0.000804167,0.000804167,0.000804167
104,2466.24,0.51721,0.35795,0.02557,0.01087,0.93201,0.98387,0.99037,0.91987,0.42734,0.22007,0.0286,0.00353,0.000787298,0.000787298,0.000787298
105,2476.5,0.5024,0.26064,0.02467,0.01266,1,0.92993,0.98965,0.92286,0.42376,0.22363,0.02854,0.00327,0.000770497,0.000770497,0.000770497
106,2487.69,0.5204,0.31964,0.02403,0.00838,0.95287,0.97829,0.99103,0.9208,0.41706,0.2117,0.02773,0.00304,0.000753769,0.000753769,0.000753769
107,2498.48,0.53297,0.32342,0.02551,0.00788,0.93845,0.98365,0.98542,0.93263,0.40617,0.23563,0.02734,0.00348,0.000737119,0.000737119,0.000737119
108,2508.97,0.55131,0.37129,0.02612,0.00685,0.95013,0.98387,0.98715,0.9214,0.42485,0.21345,0.02819,0.00345,0.000720552,0.000720552,0.000720552
109,2519.43,0.53907,0.37159,0.02406,0.00661,0.97707,0.93548,0.98874,0.92025,0.43364,0.22655,0.02954,0.00374,0.000704073,0.000704073,0.000704073
110,2529.85,0.48241,0.33637,0.02418,0.00962,0.95815,0.96774,0.986,0.9077,0.43576,0.22292,0.02925,0.0032,0.000687688,0.000687688,0.000687688
111,2540.51,0.53166,0.32063,0.02564,0.01303,0.9633,0.98387,0.99016,0.9175,0.41664,0.21779,0.0283,0.00314,0.0006714,0.0006714,0.0006714
112,2551.15,0.51889,0.35081,0.02383,0.00542,0.9838,0.97962,0.98988,0.92458,0.40162,0.20395,0.02733,0.00319,0.000655216,0.000655216,0.000655216
113,2561.51,0.50398,0.32666,0.02679,0.01108,0.95309,0.98303,0.9891,0.92509,0.40196,0.20656,0.02702,0.0028,0.000639139,0.000639139,0.000639139
114,2571.87,0.52427,0.31151,0.02672,0.01394,0.92206,0.98387,0.98607,0.91814,0.41411,0.23431,0.02683,0.00263,0.000623176,0.000623176,0.000623176
115,2582.43,0.49063,0.32438,0.02111,0.00991,0.93622,0.98387,0.98723,0.93046,0.37495,0.20522,0.02589,0.00286,0.000607331,0.000607331,0.000607331
116,2592.92,0.50762,0.32923,0.02387,0.00483,0.99457,0.98387,0.99386,0.93662,0.3891,0.1659,0.02557,0.00261,0.000591608,0.000591608,0.000591608
117,2603.54,0.54268,0.33435,0.02563,0.00536,0.98349,0.9611,0.99234,0.9441,0.39897,0.18158,0.02662,0.00273,0.000576013,0.000576013,0.000576013
118,2613.99,0.53308,0.34197,0.02372,0.00688,1,0.95134,0.99205,0.93529,0.42353,0.19362,0.02658,0.00263,0.000560549,0.000560549,0.000560549
119,2625.47,0.48622,0.31387,0.02533,0.0087,0.9673,0.95424,0.99086,0.92715,0.42524,0.19994,0.02587,0.00281,0.000545223,0.000545223,0.000545223
120,2638.29,0.4584,0.30248,0.02025,0.00513,0.95718,0.96774,0.98917,0.93721,0.41565,0.21509,0.02915,0.0032,0.000530038,0.000530038,0.000530038
121,2650.85,0.49605,0.32145,0.02519,0.00578,0.93539,0.96774,0.98821,0.91993,0.42184,0.22334,0.02919,0.00286,0.000515,0.000515,0.000515
122,2664.1,0.52496,0.3305,0.02567,0.00505,0.93252,0.96774,0.98716,0.9243,0.42713,0.22674,0.02808,0.00311,0.000500112,0.000500112,0.000500112
123,2676.36,0.48857,0.31868,0.02451,0.01008,0.98025,0.95161,0.99007,0.91988,0.43329,0.21157,0.0274,0.00298,0.00048538,0.00048538,0.00048538
124,2687.49,0.50699,0.28789,0.02653,0.01003,0.98387,0.98357,0.99393,0.91821,0.43086,0.16671,0.026,0.00397,0.000470807,0.000470807,0.000470807
125,2698.63,0.49137,0.37432,0.02481,0.00916,0.98267,0.95161,0.98907,0.91886,0.42441,0.21399,0.0283,0.00362,0.000456399,0.000456399,0.000456399
126,2709.64,0.54188,0.32576,0.02351,0.01046,0.98407,0.99664,0.99373,0.93286,0.40636,0.16421,0.02645,0.00309,0.000442159,0.000442159,0.000442159
127,2720.59,0.4969,0.32697,0.02649,0.00735,0.98384,0.98176,0.99262,0.91855,0.41066,0.16372,0.0266,0.00298,0.000428093,0.000428093,0.000428093
128,2731.86,0.46025,0.30388,0.0237,0.024,0.98359,0.96673,0.98895,0.90966,0.42237,0.22094,0.02792,0.0033,0.000414203,0.000414203,0.000414203
129,2744.01,0.50452,0.36364,0.025,0.00624,0.99552,0.98387,0.99399,0.91716,0.42455,0.1799,0.02686,0.00319,0.000400495,0.000400495,0.000400495
130,2756.28,0.50567,0.30452,0.02432,0.0054,0.97522,0.96774,0.98854,0.92473,0.41247,0.23401,0.02716,0.00322,0.000386973,0.000386973,0.000386973
131,2767.26,0.45336,0.27939,0.02162,0.00425,0.95221,0.98387,0.98893,0.92288,0.40939,0.20916,0.02703,0.00281,0.00037364,0.00037364,0.00037364
132,2777.54,0.44023,0.26609,0.0259,0.00633,0.96623,0.96774,0.99089,0.9223,0.40417,0.19054,0.02721,0.00293,0.000360502,0.000360502,0.000360502
133,2788.02,0.4604,0.3281,0.02466,0.01039,0.95312,0.98386,0.98752,0.92245,0.41349,0.20601,0.02714,0.00373,0.000347561,0.000347561,0.000347561
134,2798.45,0.47381,0.30577,0.02485,0.00929,0.98372,0.97488,0.98636,0.91442,0.41951,0.21574,0.02654,0.00328,0.000334822,0.000334822,0.000334822
