epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
73,996.194,0.56946,0.41213,0.02374,0.01231,0.98383,0.98163,0.99307,0.90954,0.46622,0.18549,0.02885,0.00357,0.00131593,0.00131593,0.00131593
74,1034.29,0.61307,0.40845,0.0245,0.00764,0.96819,0.98175,0.99075,0.89911,0.50462,0.20885,0.02946,0.00336,0.00129945,0.00129945,0.00129945
75,1073.94,0.58796,0.40118,0.02427,0.01124,0.93917,0.9962,0.98882,0.90925,0.46178,0.20886,0.0286,0.00337,0.00128288,0.00128288,0.00128288
76,1113.22,0.57196,0.40472,0.02756,0.01396,0.89992,0.93548,0.97556,0.88663,0.46771,0.29317,0.02761,0.003,0.00126623,0.00126623,0.00126623
77,1148.77,0.59054,0.42958,0.02756,0.00982,0.95305,0.98229,0.98995,0.90691,0.49601,0.26905,0.02657,0.00526,0.0012495,0.0012495,0.0012495
78,1183.37,0.5883,0.40066,0.02375,0.01061,0.97273,0.96774,0.9908,0.90038,0.49735,0.21752,0.02649,0.00291,0.0012327,0.0012327,0.0012327
79,1219.21,0.56412,0.34976,0.02429,0.00803,0.96595,0.95161,0.98621,0.92318,0.41264,0.24549,0.02661,0.00261,0.00121583,0.00121583,0.00121583
80,1256.58,0.56313,0.41113,0.02891,0.00684,0.96342,0.98387,0.98896,0.92054,0.44329,0.19324,0.028,0.00307,0.0011989,0.0011989,0.0011989
81,1295.16,0.58682,0.42131,0.02798,0.00526,0.9682,0.98224,0.98892,0.92136,0.45546,0.20777,0.0262,0.00243,0.00118191,0.00118191,0.00118191
82,1330.89,0.55757,0.43285,0.02547,0.00675,0.95282,0.97719,0.97986,0.89411,0.47598,0.25664,0.02961,0.00254,0.00116487,0.00116487,0.00116487
83,1368.27,0.56625,0.44482,0.0276,0.00818,0.96715,0.94964,0.98176,0.89425,0.45343,0.26654,0.03007,0.00295,0.00114778,0.00114778,0.00114778
84,1392.84,0.51509,0.35845,0.02512,0.00642,0.92009,0.95161,0.98322,0.8866,0.48847,0.25932,0.03148,0.00499,0.00113065,0.00113065,0.00113065
85,1403.44,0.56865,0.41867,0.02467,0.01209,0.96565,0.9069,0.98597,0.90205,0.45834,0.24971,0.02784,0.00427,0.00111348,0.00111348,0.00111348
86,1413.25,0.53041,0.39761,0.02412,0.00631,1,0.95677,0.99132,0.91327,0.45373,0.21925,0.03123,0.00322,0.00109628,0.00109628,0.00109628
